ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
1279tommy_sem4_num40;6.8;51.48438328;56.3087177;27.65155986;25.7203495;107.75573130000001;59.62540175;57.04754422;122.428506;141.5627561
1281tommy_sem4_num41;5.8;49.63657076;44.80679908;30.31029394;27.44692213;86.86219437;52.06917434;46.81960128;127.8135308;135.9732285
1283tommy_sem4_num42;6.6;47.03932841;44.81665406;28.10389232;26.51025713;91.38620743;50.69314663;45.86090361;126.6144004;136.6813055
1285tommy_sem4_num43;6.0;57.95174237;60.54101484;29.207021299999997;23.83133058;111.6211164;66.98136018;62.43788876;123.47363610000001;142.5019263
1287tommy_sem4_num44;6.2;50.18310515;53.01554948;28.23390744;24.38158164;96.59935987;55.28054151;53.77424934;123.7424758;139.5259019
1289tommy_sem4_num45;5.8;49.43520745;55.67914798;27.89562495;28.99293812;103.77037709999999;59.02191678;56.10719226;122.12261219999999;140.71630580000001
1291tommy_sem4_num46;6.8;50.90726763;53.17095524;27.40542003;26.31680731;102.0066676;58.80303433;54.24365998;124.2469406;139.80415190000002
1293tommy_sem4_num47;5.8;51.47751612;56.31635581;29.43936589;24.85142723;95.79019688;60.48319115;57.13694416;123.24842220000001;139.7415929
1295tommy_sem4_num48;6.2;49.83333185;62.77331663;27.53003964;30.11708384;108.9822517;63.12298245;62.34349691;118.92118159999998;142.96714730000002
1297tommy_sem4_num49;6.6;52.09707311;44.86724909;28.30693346;22.90481362;98.04276655;53.53403379;47.40545083;128.52051310000002;137.39046480000002
1299tommy_sem4_num50;6.6;50.76539187;61.02702447;28.09222243;29.12392805;105.803205;61.74827173;61.03767487;120.1407868;142.3006265
1301tommy_sem4_num51;6.0;53.18628297;51.49714425;28.30845471;27.84912626;103.963774;58.19892998;53.52004375;125.6901347;139.6623493
1303tommy_sem4_num52;6.2;56.260532;53.84239670000001;28.58622574;22.57651913;108.9230382;62.41384016;56.47503749;125.69482579999999;140.86553700000002
1305tommy_sem4_num53;5.8;55.08468766;69.33320079;28.32985755;30.24320083;116.13279270000001;69.99262481;69.27794483;117.89694569999999;145.294611
1307tommy_sem4_num54;5.8;52.9345094;68.63516078;26.68656867;31.95949053;122.46208999999999;68.6513688;68.25945686;116.98768419999999;145.94998080000002
1309tommy_sem4_num55;6.0;55.36261812;62.24397273;27.87848037;27.23172359;111.279678;64.13515127;63.18737431;121.2038577;143.3707113
1311tommy_sem4_num56;6.4;49.14053203;62.27230023;26.74905551;30.65436899;110.9200156;62.38457738;61.71669327;118.7052752;143.2915572
1313tommy_sem4_num57;6.0;52.22308042;52.98091359;28.49272572;29.20929528;101.7100631;57.35694326;54.36325596;124.56581010000001;139.9130483
1315tommy_sem4_num58;6.2;59.6239581;63.7563885;29.37059821;24.64887971;115.16338710000001;68.37179366;65.43972441;122.3255916;143.8958871
1317tommy_sem4_num59;6.2;49.04118386;48.88751416;27.7700988;22.29380626;99.17952395;55.96014158;50.12492284;125.6005393;138.2690757
1319tommy_sem4_num60;6.0;57.17355464;71.79278317;28.17281848;30.54419684;120.8948308;72.06404419;71.70780604;117.3796527;146.6044455
