;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
palmer2_IMG_7278_20170601;154.14725575667296;155.41846149655638;150.75357118457433;74.83441700736955;23.732050082429556;156.68411111155766;161.97980732649606;126.54046304333849;130.77990276125615
palmer2_IMG_7283_20170601;153.56367247781637;154.21165300952714;150.7542963503265;75.0108471780157;22.36237992791209;155.5268035595636;160.78448678894458;126.973939299965;130.2104306319123
palmer2_IMG_7288_20170601;153.05768651138118;154.17757384723654;149.70755475135388;71.68867080332647;22.397086242480427;155.4519061946302;160.89599414017846;126.68362696071604;130.61602227830647
palmer2_IMG_7293_20170601;153.76858192586877;153.33341990446033;151.6052941565215;73.60251774066215;15.855966408393344;154.81089795971218;160.17917186874857;127.760928893122;129.32301747095764
palmer2_IMG_7298_20170601;154.8283750013396;155.42423485859268;152.55817094130444;72.66338913180155;18.390829399398434;156.72653408948833;162.16682535249132;127.11206082595665;129.83178833733425
palmer2_IMG_7303_20170601;154.93273501577147;156.26609731777978;152.1218457634066;73.1346393684628;20.912133264389;157.47699468583892;162.9508987098837;126.60188232756774;130.43098243884316
palmer2_IMG_7308_20170601;155.4455099781736;155.60751341378028;153.27865878272178;72.34966742398262;17.144500718467793;156.87851067967318;162.35402913523092;127.3909279152199;129.5864957191108
palmer2_IMG_7313_20170601;155.47779447802355;155.8243107353109;152.9042481473444;72.69620863116926;18.592917722711622;157.07794649937844;162.5514939687107;127.21134741512344;129.8989297442094
palmer2_IMG_7318_20170601;151.03367706145337;151.44049711362595;149.52836680750244;71.69242802372685;17.772797230884915;152.62239544261905;157.80778234801883;127.31224586825205;129.3307561259538
palmer2_IMG_7323_20170601;151.42027268063057;153.17965825224337;149.47522363370555;68.576818228095;21.07217598397491;154.24884387636817;159.5125682187179;126.43436541075458;130.16682323147074
palmer2_IMG_7328_20170601;154.20076748569315;155.71873180387658;151.39706787890802;67.418021273166;22.08701363883173;156.81293101369602;162.18461546791053;126.4921779554077;130.5106315037187
palmer2_IMG_7333_20170601;153.71633454834318;153.5524634983532;151.49235913521304;71.92657640942929;17.447824737172066;154.91313416280863;160.21265223345694;127.57324910872484;129.4909065152392
palmer2_IMG_7338_20170601;154.06886936880215;153.33784865112025;151.23729263117283;67.0087564657636;18.87075695426812;154.85233577942816;160.06520162197788;127.86952659491811;129.58486582647458
palmer2_IMG_7343_20170601;154.24951177456634;156.03623886352594;151.42744122763776;68.63793878332905;22.080366918688558;157.129236626854;162.46883523153502;126.33683575218978;130.62215470679013
palmer2_IMG_7348_20170601;153.9125453563493;155.0874797051826;151.5044730090092;68.05627296283794;20.941936002782782;156.21344940227408;161.59839564891618;126.72254779887189;130.17822946584218
palmer2_IMG_7353_20170601;155.04538699247328;154.45847767436132;152.21833193569245;70.82393671008731;19.371589566454478;156.12661370590064;161.23679927063685;127.76087452801713;129.6647768373843
palmer2_IMG_7358_20170601;156.14751195362513;157.9866587251193;152.73441624826745;75.46828326385317;23.29273253529378;159.26690241251572;164.52029905942788;126.2313407126986;130.96395816811702
palmer2_IMG_7363_20170601;155.7390627344286;156.6154824785844;153.09985535756388;74.31638347693759;20.158780210030148;157.84737666600583;163.19766119532682;126.86716193612112;130.1750914718007
palmer2_IMG_7368_20170601;158.592826797911;157.59324631344307;155.69809220902278;70.55934693554957;15.894115195080305;159.347182536812;164.65612848785082;128.02254555505544;129.4750420631859
palmer2_IMG_7373_20170601;156.42982503143577;158.15205986814843;153.79907433082917;67.91024270949431;21.10985864849465;159.21633772987397;164.6597338878351;126.40152380812044;130.48887948941902
palmer2_IMG_7378_20170601;156.33057634155662;156.25843167054256;154.5926132446345;72.17225929542825;16.249499215892204;157.59202594521602;162.92379709112083;127.5971420141568;129.24148795394305
palmer2_IMG_7383_20170601;156.1374854989176;157.72999738109786;153.8281380610211;68.1967944235468;19.64526277881373;158.80340701758615;164.28060906108897;126.52729172918094;130.25008980847412
palmer2_IMG_7388_20170601;155.84584947541583;156.4058777608989;154.28408172984183;72.20664003334691;16.7550623178155;157.61745726032018;162.98632522255087;127.22101363124071;129.41260658686272
palmer2_IMG_7393_20170601;156.33718147853438;157.12308332306313;154.3479603373628;72.39642347938458;17.462613441107973;158.3168849866577;163.7775595359296;127.02201825819115;129.74629083745927
palmer2_IMG_7398_20170601;155.78487655437314;157.7281598517161;152.91512021944303;69.81749835230195;22.16787548091349;158.84272638433427;164.19421704871831;126.24248835001572;130.7123602582376
palmer2_IMG_7403_20170601;155.83496517954103;156.38652590458176;153.21386791311232;70.20682333417281;19.284240750564415;157.55839789049998;163.04622055353727;127.08181831070317;130.0103839582976
palmer2_IMG_7408_20170601;155.21574568606752;157.34563307550656;151.86262652445558;75.33978776622156;23.932703423728995;158.62024082066972;163.80500872297597;126.06810797825216;131.0530323783829
palmer2_IMG_7413_20170601;153.9747053232703;155.9278921677633;151.2867455083483;67.30460695703661;21.891271911258286;156.95038497638745;162.32934866139047;126.2461404124514;130.63005059638633
palmer2_IMG_7418_20170601;155.29337392073546;157.42787112500716;152.31291343155218;70.08521049230896;23.09613642716549;158.55542589422225;163.84798964093582;126.11137110357369;130.86025472116842
palmer2_IMG_7423_20170601;155.35820553626544;157.31284394022202;152.16329720230698;67.72707171237354;22.792112360057303;158.3620887899377;163.70786123881888;126.19618183933113;130.86447990567487
palmer2_IMG_7428_20170601;155.5843104539966;156.4755472567837;152.9415624799061;69.91106298627186;19.311115531764408;157.65899482381687;163.08401016214418;126.88671813602038;130.14944922678754
palmer2_IMG_7433_20170601;154.51961279765732;156.12298843530306;151.88081639642633;72.54998770924425;22.553267532578875;157.33510455291568;162.57000590090234;126.43733690468537;130.48842430725236
palmer2_IMG_7438_20170601;153.72128004258116;155.6901677414659;150.9730600253272;67.41942912844364;22.545953807298808;156.75189234101722;162.1746229495313;126.24148644690214;130.65356115996155
palmer2_IMG_7443_20170601;155.08820364297554;155.86940089654422;152.83838186451547;71.76427536115398;18.746544969207246;157.04271461825203;162.40258292297167;126.98450784286408;129.90119945943002
palmer2_IMG_7448_20170601;150.76922219498385;151.87673538549882;148.5671915857553;71.67453587605739;21.416943292395406;153.04686841367314;158.1808530007752;126.77208964727652;130.04698758153648
palmer2_IMG_7453_20170601;152.08617795674724;154.4389446940551;148.89744553219307;68.16082442727979;23.95613857944316;155.51768992510787;160.72961593230238;125.94918163214092;131.0684444949024
palmer2_IMG_7458_20170601;153.6358655415881;155.80604824629557;151.49894362014888;67.72525533738069;21.245185115972934;156.84012947379043;162.15600546866068;126.19258045812258;130.42614863308043
palmer2_IMG_7463_20170601;153.73678375369727;154.34724064161094;151.28882170835476;72.56554639944487;19.8016994286194;155.57753200731597;160.874095105667;127.05481889163951;129.95858093457076
palmer2_IMG_7469_20170601;156.17033039471522;157.79904084103148;152.97912815339936;70.07871257850009;21.609312318262035;158.9780033427283;164.33319758802008;126.41229881562214;130.7174562891161
palmer2_IMG_7474_20170601;154.68219839758015;154.81483926236714;152.46097668306328;68.6104014064822;17.02020026452475;156.05983906812628;161.41557584814032;127.4093620394483;129.58727128700846
palmer2_IMG_7479_20170601;157.99103338575603;157.91265403074274;155.5316186110397;73.20477772151492;15.880291053133574;159.28588917422198;164.8369775814829;127.49976998090635;129.6204780958862
palmer2_IMG_7484_20170601;159.06828988366985;161.01609028492226;155.5647279646062;73.11062790914708;21.57399989417224;162.22029867987683;167.6349687406229;126.19796143136287;130.9962222950067
palmer2_IMG_7489_20170601;154.39925029738941;154.98121869820244;151.88364511218634;72.17548207447415;19.617375824295554;156.23194570589345;161.5490157794996;127.06836858469437;129.98616569948132
palmer2_IMG_7494_20170601;154.4308883325117;156.3276149503815;150.90449072511214;66.25809124674926;23.598033680019718;157.35513251243142;162.76818306237854;126.18848951188845;131.0389214521355
palmer2_IMG_7499_20170601;155.74597140060584;156.99024213346982;153.41954494732724;69.449692630637;19.812753517768346;158.11920537194214;163.51251848636832;126.71142427420912;130.13514579001986
palmer2_IMG_7504_20170601;155.82613408734497;155.55174011872356;153.61970688166227;74.25488197525506;16.359158600090733;156.912439751854;162.26820114686927;127.64126867391118;129.42544049130873
palmer2_IMG_7509_20170601;153.38468926826133;152.19418785677797;150.13272419856682;71.07735919995999;18.231264635041576;154.15656273889388;159.13160831850848;128.0684734635774;129.63347716085104
palmer2_IMG_7514_20170601;153.12161206043527;155.75029124960702;149.40488584890832;70.07056032450275;25.527728882673184;156.85361481061742;162.05772714566905;125.7224462131523;131.46184540841477
palmer2_IMG_7519_20170601;154.49812468296327;155.17801647072903;152.80407530649862;70.54716669613771;17.53937948093493;156.37555057227362;161.66171620477542;127.14106924216608;129.5325306498628
palmer2_IMG_7524_20170601;154.64624185304856;156.65538049321987;152.32849963920324;69.93960667572229;20.845157408747;157.75478011045382;163.05660808407993;126.26834632514219;130.43720891784193
palmer2_IMG_7529_20170601;151.5100490045046;153.03405488218738;148.56128259003845;69.76299147394404;23.822579647669468;154.19363940552483;159.3912366353381;126.43407444022921;130.64936689770158
palmer2_IMG_7534_20170601;153.42306293893958;152.91971970825475;150.44614712157426;69.58244183491941;17.40543614210034;154.4581920063872;159.76953912010245;127.67101526107751;129.74595264631915
palmer2_IMG_7539_20170601;156.06772105945646;158.17678421362382;152.80040488049053;73.06342152759915;22.449895578810874;159.37999600801612;164.6952490368334;126.10021475890915;130.9878927125307
palmer2_IMG_7544_20170601;154.14701781166053;155.2006093022155;151.71140886890214;71.3395747711084;20.698301464441872;156.3358337932599;161.73048354132732;126.78441361373673;130.1375858008616
palmer2_IMG_7549_20170601;155.14473771460263;156.17723727476994;152.7712284571295;75.99340513322689;19.8139993382416;157.4652150960398;162.73649082960034;126.81360466097608;130.09450407861084
palmer2_IMG_7554_20170601;156.8085687442844;158.7393490163823;152.55660830734524;70.36959039298269;23.915716840188473;159.87400680423383;165.2814597577661;126.08986641142977;131.40578080793466
palmer2_IMG_7559_20170601;152.13505648389275;153.59186385459537;149.07115672198287;69.54595023505372;22.709357451346026;154.7303853604038;159.99327748128144;126.46881262592164;130.6525015427633
palmer2_IMG_7564_20170601;151.7766686514953;150.74729067536865;149.1677310840692;67.6015228704061;16.62658177896019;152.49969105661648;157.48995518172012;128.08196443785366;129.31297912737196
palmer2_IMG_7569_20170601;151.02947515235624;153.37000929453518;148.19821355372298;70.0389654912194;25.13925443003044;154.5104928559564;159.6048295972115;125.96827740313856;130.92939016641304
palmer2_IMG_7574_20170601;151.97959885250557;151.23369688741354;149.50851009248544;65.83103922637676;15.836644860343077;152.77610646942512;157.9441792052469;127.92188644234754;129.33736997027893
palmer2_IMG_7579_20170601;155.6944818972015;156.4904653987876;153.7180453746571;73.99267399512745;17.53546603062843;157.72789818476366;163.07474504217038;127.02583776961521;129.74628123705062
palmer2_IMG_7584_20170601;155.49949329936132;157.266558193212;153.0419704191315;75.12646953232169;21.81531202667752;158.5127117783172;163.76527631538994;126.37890055673441;130.4512683814336
palmer2_IMG_7589_20170601;152.84413474195887;153.578014874382;149.71433174681002;68.37851603804084;22.45713791500557;154.8299479613197;160.0574196535101;126.90672935063728;130.39441794285122
palmer2_IMG_7594_20170601;152.30036385548843;153.85160547857367;149.02872704609268;68.07717388974623;24.56814671478481;154.96093063459148;160.20520443735353;126.38612508751999;130.81697044145804
palmer2_IMG_7599_20170601;155.46653576621085;155.69825083903106;153.55853977560943;71.23128511963449;16.349343521822846;156.9027770521655;162.35851927985325;127.37640763201232;129.45766610493112
palmer2_IMG_7604_20170601;155.35757765837548;155.59139226242783;153.3612268741784;63.533247387349256;16.543226733074707;156.72170659097083;162.2041298055627;127.4026301435864;129.47642424295194
palmer2_IMG_7609_20170601;155.49833125919852;154.69008351462475;152.351059650688;68.69388750910923;19.190348753822306;156.35528405376587;161.5339048478938;127.86111909284622;129.74311862800786
palmer2_IMG_7614_20170601;154.7344774787809;156.57225033132573;152.00097349260187;70.834516025538;21.688970927729912;157.73780535997514;163.05220691068672;126.31338301433183;130.60528930050086
palmer2_IMG_7619_20170601;157.0731079492277;157.4290672689472;155.10086769833106;73.80637170192473;15.59837449452732;158.68913402304457;164.1867595963899;127.28691440856123;129.5411164851073
palmer2_IMG_7624_20170601;157.27979006808698;159.53868970273564;154.07231513408422;74.57902721514918;22.724182100998085;160.7624939829997;166.06350095423596;126.03446234139231;131.01288464148948
palmer2_IMG_7629_20170601;156.3514033118284;158.372170949342;153.6227669002915;75.33745804844679;22.39372403424354;159.63613491119395;164.86880583865602;126.21718189604051;130.681827330622
palmer2_IMG_7634_20170601;155.3524517099444;155.74494560810328;153.71270124019418;74.4470961666238;16.059868594964563;156.9829454879865;162.33721664282194;127.30343559554683;129.38767773035622
palmer2_IMG_7639_20170601;156.42208888817444;158.33872703269674;152.66871808422286;72.02450632689258;23.270978846504196;159.50054454411008;164.85063460933927;126.15130964086435;131.15015837325316
palmer2_IMG_7644_20170601;155.85626424432726;157.8683365907743;152.7836335805327;73.32192241039023;21.84945063335905;159.0533091157443;164.383745693212;126.17349361773762;130.84721223109926
palmer2_IMG_7649_20170601;154.9364864312736;156.33162016273363;151.4583438826196;74.32447472368685;23.15247893714992;157.58006668265247;162.8707922301883;126.46757824779593;130.82994762642176
palmer2_IMG_7654_20170601;153.85589719614484;155.3657863426819;151.2265598208162;72.98332314127158;21.017272865494252;156.54542941288366;161.81733134984424;126.50678715402805;130.42487518352408
palmer2_IMG_7659_20170601;153.06517365799684;153.76537963141575;151.08668599697788;68.5718965674297;18.143473195659013;154.86573951278152;160.2476797151849;127.06605700722663;129.71564337473566
palmer2_IMG_7664_20170601;154.0490315197045;156.0108415963827;150.78546982613884;73.665015173111;24.34456073218521;157.20027099944272;162.39433438580602;126.1539157052862;130.963857363826
palmer2_IMG_7669_20170601;152.48411712855795;152.84634456625798;148.77403841860286;67.53577162503215;23.895616654342426;154.08994617296455;159.39028770192115;127.0406719638596;130.5754807572088
palmer2_IMG_7674_20170601;151.630916810003;153.3913299602409;148.13562988504515;68.26096807618525;23.976585440511407;154.5409475290781;159.79111408500515;126.25258100288994;131.00086336698388
palmer2_IMG_7679_20170601;156.1805795565772;158.2517365018254;152.65392904538894;74.7337091111897;22.900888674107648;159.49043235552054;164.76331956232852;126.09884915659292;131.09253074809956
palmer2_IMG_7684_20170601;153.35825392902305;153.27850249699932;151.4724219888653;73.25893675250772;16.488143941829566;154.51937139203247;159.84031031869785;127.57080853971979;129.3192167138203
palmer2_IMG_7689_20170601;153.3800365306713;155.1348203250029;150.77661886332947;74.38399636434757;22.355683252154066;156.35195036767334;161.54871554346354;126.35095773007043;130.53854195691162
palmer2_IMG_7694_20170601;152.71516770797612;153.62101884448592;150.4226135058549;74.76212816277648;21.33255056512917;154.8681112602523;160.02668612200642;126.88569251096679;130.0124966621835
palmer2_IMG_7699_20170601;153.68229786227926;154.6663837336927;150.0222011124864;75.61234308913465;24.28503674723865;155.94125833672697;161.21796689689785;126.65154317638675;130.81772463170154
palmer2_IMG_7704_20170601;154.65007286263642;157.2676477279628;149.9831782420803;71.99534469485883;26.73153238597394;158.42002039082146;163.67993124991068;125.62718336735895;131.94227346831062
